"customer_id","event_date","event_name"
218,"2014-05-28 00:00:00","engagement_event"
218,"2014-06-18 00:00:00","engagement_event"
218,"2014-06-22 00:00:00","engagement_event"
218,"2014-06-25 00:00:00","engagement_event"
218,"2014-07-12 00:00:00","engagement_event"
218,"2014-07-25 00:00:00","engagement_event"
218,"2014-08-19 00:00:00","engagement_event"
218,"2014-08-28 00:00:00","engagement_event"
218,"2014-09-13 00:00:00","engagement_event"
218,"2014-09-14 00:00:00","engagement_event"
218,"2014-09-19 00:00:00","engagement_event"
218,"2014-09-23 00:00:00","engagement_event"
218,"2014-09-28 00:00:00","engagement_event"
218,"2014-10-27 00:00:00","engagement_event"
219,"2014-03-24 00:00:00","engagement_event"
219,"2014-03-25 00:00:00","engagement_event"
219,"2014-04-17 00:00:00","engagement_event"
219,"2014-04-18 00:00:00","engagement_event"
219,"2014-04-27 00:00:00","engagement_event"
219,"2014-05-22 00:00:00","engagement_event"
219,"2014-05-24 00:00:00","engagement_event"
219,"2014-05-27 00:00:00","engagement_event"
219,"2014-06-17 00:00:00","engagement_event"
219,"2014-06-20 00:00:00","engagement_event"
219,"2014-06-25 00:00:00","engagement_event"
219,"2014-07-22 00:00:00","engagement_event"
219,"2014-07-23 00:00:00","engagement_event"
219,"2014-07-23 00:00:00","engagement_event"
219,"2014-07-26 00:00:00","engagement_event"
219,"2014-08-23 00:00:00","engagement_event"
219,"2014-08-23 00:00:00","engagement_event"
219,"2014-08-27 00:00:00","engagement_event"
219,"2014-09-21 00:00:00","engagement_event"
219,"2014-09-26 00:00:00","engagement_event"
219,"2014-10-17 00:00:00","engagement_event"
219,"2014-10-24 00:00:00","engagement_event"
219,"2014-10-27 00:00:00","engagement_event"
220,"2014-03-19 00:00:00","engagement_event"
220,"2014-03-21 00:00:00","engagement_event"
220,"2014-03-23 00:00:00","engagement_event"
220,"2014-03-25 00:00:00","engagement_event"
220,"2014-04-27 00:00:00","engagement_event"
220,"2014-05-18 00:00:00","engagement_event"
220,"2014-05-18 00:00:00","engagement_event"
220,"2014-05-28 00:00:00","engagement_event"
220,"2014-06-25 00:00:00","engagement_event"
220,"2014-07-14 00:00:00","engagement_event"
220,"2014-07-22 00:00:00","engagement_event"
220,"2014-07-27 00:00:00","engagement_event"
220,"2014-08-06 00:00:00","engagement_event"
220,"2014-08-17 00:00:00","engagement_event"
220,"2014-08-22 00:00:00","engagement_event"
220,"2014-08-28 00:00:00","engagement_event"
220,"2014-09-06 00:00:00","engagement_event"
220,"2014-09-16 00:00:00","engagement_event"
220,"2014-09-23 00:00:00","engagement_event"
220,"2014-09-25 00:00:00","engagement_event"
220,"2014-10-17 00:00:00","engagement_event"
220,"2014-10-24 00:00:00","engagement_event"
220,"2014-10-24 00:00:00","engagement_event"
220,"2014-10-25 00:00:00","engagement_event"
221,"2014-03-16 00:00:00","engagement_event"
221,"2014-03-25 00:00:00","engagement_event"
221,"2014-04-12 00:00:00","engagement_event"
221,"2014-04-20 00:00:00","engagement_event"
221,"2014-04-25 00:00:00","engagement_event"
221,"2014-05-19 00:00:00","engagement_event"
221,"2014-05-25 00:00:00","engagement_event"
221,"2014-06-17 00:00:00","engagement_event"
221,"2014-06-24 00:00:00","engagement_event"
221,"2014-06-26 00:00:00","engagement_event"
221,"2014-07-27 00:00:00","engagement_event"
221,"2014-08-19 00:00:00","engagement_event"
221,"2014-08-22 00:00:00","engagement_event"
221,"2014-08-26 00:00:00","engagement_event"
221,"2014-09-16 00:00:00","engagement_event"
221,"2014-09-26 00:00:00","engagement_event"
221,"2014-10-19 00:00:00","engagement_event"
221,"2014-10-26 00:00:00","engagement_event"
222,"2014-03-27 00:00:00","engagement_event"
222,"2014-04-27 00:00:00","engagement_event"
222,"2014-05-27 00:00:00","engagement_event"
222,"2014-06-28 00:00:00","engagement_event"
222,"2014-07-27 00:00:00","engagement_event"
222,"2014-08-27 00:00:00","engagement_event"
222,"2014-09-27 00:00:00","engagement_event"
222,"2014-10-26 00:00:00","engagement_event"
223,"2014-03-16 00:00:00","engagement_event"
223,"2014-03-26 00:00:00","engagement_event"
223,"2014-04-23 00:00:00","engagement_event"
223,"2014-04-25 00:00:00","engagement_event"
223,"2014-05-26 00:00:00","engagement_event"
223,"2014-06-21 00:00:00","engagement_event"
223,"2014-06-26 00:00:00","engagement_event"
223,"2014-07-21 00:00:00","engagement_event"
223,"2014-07-27 00:00:00","engagement_event"
223,"2014-08-20 00:00:00","engagement_event"
223,"2014-08-27 00:00:00","engagement_event"
223,"2014-09-22 00:00:00","engagement_event"
223,"2014-09-28 00:00:00","engagement_event"
223,"2014-10-15 00:00:00","engagement_event"
223,"2014-10-25 00:00:00","engagement_event"
224,"2014-03-15 00:00:00","engagement_event"
224,"2014-03-17 00:00:00","engagement_event"
224,"2014-03-22 00:00:00","engagement_event"
224,"2014-03-23 00:00:00","engagement_event"
224,"2014-03-28 00:00:00","engagement_event"
224,"2014-04-26 00:00:00","engagement_event"
224,"2014-05-19 00:00:00","engagement_event"
224,"2014-05-24 00:00:00","engagement_event"
224,"2014-05-25 00:00:00","engagement_event"
224,"2014-06-27 00:00:00","engagement_event"
224,"2014-07-08 00:00:00","engagement_event"
224,"2014-07-23 00:00:00","engagement_event"
224,"2014-07-26 00:00:00","engagement_event"
224,"2014-08-16 00:00:00","engagement_event"
224,"2014-08-26 00:00:00","engagement_event"
224,"2014-09-07 00:00:00","engagement_event"
224,"2014-09-24 00:00:00","engagement_event"
224,"2014-09-27 00:00:00","engagement_event"
224,"2014-10-12 00:00:00","engagement_event"
224,"2014-10-21 00:00:00","engagement_event"
224,"2014-10-28 00:00:00","engagement_event"
225,"2014-03-17 00:00:00","engagement_event"
225,"2014-03-20 00:00:00","engagement_event"
225,"2014-03-25 00:00:00","engagement_event"
225,"2014-04-17 00:00:00","engagement_event"
225,"2014-04-18 00:00:00","engagement_event"
225,"2014-04-28 00:00:00","engagement_event"
225,"2014-05-24 00:00:00","engagement_event"
225,"2014-05-27 00:00:00","engagement_event"
225,"2014-06-23 00:00:00","engagement_event"
225,"2014-06-27 00:00:00","engagement_event"
225,"2014-07-18 00:00:00","engagement_event"
225,"2014-07-27 00:00:00","engagement_event"
225,"2014-08-20 00:00:00","engagement_event"
225,"2014-08-28 00:00:00","engagement_event"
225,"2014-09-19 00:00:00","engagement_event"
225,"2014-09-25 00:00:00","engagement_event"
225,"2014-10-22 00:00:00","engagement_event"
225,"2014-10-23 00:00:00","engagement_event"
225,"2014-10-25 00:00:00","engagement_event"
226,"2014-03-12 00:00:00","engagement_event"
226,"2014-03-12 00:00:00","engagement_event"
226,"2014-03-21 00:00:00","engagement_event"
226,"2014-03-27 00:00:00","engagement_event"
226,"2014-04-07 00:00:00","engagement_event"
226,"2014-04-15 00:00:00","engagement_event"
226,"2014-04-16 00:00:00","engagement_event"
226,"2014-04-23 00:00:00","engagement_event"
226,"2014-04-23 00:00:00","engagement_event"
226,"2014-04-23 00:00:00","engagement_event"
226,"2014-04-25 00:00:00","engagement_event"
226,"2014-05-18 00:00:00","engagement_event"
226,"2014-05-26 00:00:00","engagement_event"
226,"2014-06-08 00:00:00","engagement_event"
226,"2014-06-08 00:00:00","engagement_event"
226,"2014-06-18 00:00:00","engagement_event"
226,"2014-06-27 00:00:00","engagement_event"
226,"2014-07-24 00:00:00","engagement_event"
226,"2014-07-25 00:00:00","engagement_event"
226,"2014-08-25 00:00:00","engagement_event"
226,"2014-09-13 00:00:00","engagement_event"
226,"2014-09-21 00:00:00","engagement_event"
226,"2014-09-24 00:00:00","engagement_event"
226,"2014-09-25 00:00:00","engagement_event"
226,"2014-10-16 00:00:00","engagement_event"
226,"2014-10-20 00:00:00","engagement_event"
226,"2014-10-25 00:00:00","engagement_event"
227,"2014-03-11 00:00:00","engagement_event"
227,"2014-03-11 00:00:00","engagement_event"
227,"2014-03-21 00:00:00","engagement_event"
227,"2014-03-26 00:00:00","engagement_event"
227,"2014-04-17 00:00:00","engagement_event"
227,"2014-04-27 00:00:00","engagement_event"
227,"2014-05-16 00:00:00","engagement_event"
227,"2014-05-17 00:00:00","engagement_event"
227,"2014-05-23 00:00:00","engagement_event"
227,"2014-05-26 00:00:00","engagement_event"
227,"2014-06-13 00:00:00","engagement_event"
227,"2014-06-15 00:00:00","engagement_event"
227,"2014-06-21 00:00:00","engagement_event"
227,"2014-06-26 00:00:00","engagement_event"
227,"2014-07-25 00:00:00","engagement_event"
227,"2014-08-10 00:00:00","engagement_event"
227,"2014-08-16 00:00:00","engagement_event"
227,"2014-08-16 00:00:00","engagement_event"
227,"2014-08-21 00:00:00","engagement_event"
227,"2014-08-25 00:00:00","engagement_event"
227,"2014-09-18 00:00:00","engagement_event"
227,"2014-09-25 00:00:00","engagement_event"
227,"2014-10-13 00:00:00","engagement_event"
227,"2014-10-19 00:00:00","engagement_event"
227,"2014-10-28 00:00:00","engagement_event"
228,"2014-03-27 00:00:00","engagement_event"
228,"2014-04-22 00:00:00","engagement_event"
228,"2014-04-23 00:00:00","engagement_event"
228,"2014-04-24 00:00:00","engagement_event"
228,"2014-04-25 00:00:00","engagement_event"
228,"2014-05-25 00:00:00","engagement_event"
228,"2014-06-26 00:00:00","engagement_event"
228,"2014-07-22 00:00:00","engagement_event"
228,"2014-07-28 00:00:00","engagement_event"
228,"2014-08-23 00:00:00","engagement_event"
228,"2014-08-23 00:00:00","engagement_event"
228,"2014-08-23 00:00:00","engagement_event"
228,"2014-08-28 00:00:00","engagement_event"
228,"2014-09-28 00:00:00","engagement_event"
228,"2014-10-26 00:00:00","engagement_event"
229,"2014-03-09 00:00:00","engagement_event"
229,"2014-03-26 00:00:00","engagement_event"
229,"2014-04-09 00:00:00","engagement_event"
229,"2014-04-21 00:00:00","engagement_event"
229,"2014-04-22 00:00:00","engagement_event"
229,"2014-04-23 00:00:00","engagement_event"
229,"2014-04-27 00:00:00","engagement_event"
229,"2014-05-24 00:00:00","engagement_event"
229,"2014-05-26 00:00:00","engagement_event"
229,"2014-06-25 00:00:00","engagement_event"
229,"2014-07-24 00:00:00","engagement_event"
229,"2014-07-25 00:00:00","engagement_event"
229,"2014-08-14 00:00:00","engagement_event"
229,"2014-08-21 00:00:00","engagement_event"
229,"2014-08-28 00:00:00","engagement_event"
229,"2014-09-12 00:00:00","engagement_event"
229,"2014-09-24 00:00:00","engagement_event"
229,"2014-09-27 00:00:00","engagement_event"
229,"2014-10-12 00:00:00","engagement_event"
229,"2014-10-13 00:00:00","engagement_event"
229,"2014-10-23 00:00:00","engagement_event"
229,"2014-10-26 00:00:00","engagement_event"
230,"2014-03-26 00:00:00","engagement_event"
230,"2014-04-15 00:00:00","engagement_event"
230,"2014-04-23 00:00:00","engagement_event"
230,"2014-04-24 00:00:00","engagement_event"
230,"2014-04-27 00:00:00","engagement_event"
230,"2014-05-16 00:00:00","engagement_event"
230,"2014-05-22 00:00:00","engagement_event"
230,"2014-05-26 00:00:00","engagement_event"
230,"2014-06-13 00:00:00","engagement_event"
230,"2014-06-25 00:00:00","engagement_event"
230,"2014-07-20 00:00:00","engagement_event"
230,"2014-07-24 00:00:00","engagement_event"
230,"2014-07-28 00:00:00","engagement_event"
230,"2014-08-16 00:00:00","engagement_event"
230,"2014-08-16 00:00:00","engagement_event"
230,"2014-08-21 00:00:00","engagement_event"
230,"2014-08-24 00:00:00","engagement_event"
230,"2014-08-25 00:00:00","engagement_event"
230,"2014-09-18 00:00:00","engagement_event"
230,"2014-09-27 00:00:00","engagement_event"
230,"2014-10-23 00:00:00","engagement_event"
230,"2014-10-27 00:00:00","engagement_event"
231,"2014-03-26 00:00:00","engagement_event"
231,"2014-04-26 00:00:00","engagement_event"
231,"2014-05-28 00:00:00","engagement_event"
231,"2014-06-28 00:00:00","engagement_event"
231,"2014-07-26 00:00:00","engagement_event"
231,"2014-08-27 00:00:00","engagement_event"
231,"2014-09-27 00:00:00","engagement_event"
231,"2014-10-28 00:00:00","engagement_event"
232,"2014-03-21 00:00:00","engagement_event"
232,"2014-03-26 00:00:00","engagement_event"
232,"2014-04-22 00:00:00","engagement_event"
232,"2014-04-25 00:00:00","engagement_event"
232,"2014-05-22 00:00:00","engagement_event"
232,"2014-05-26 00:00:00","engagement_event"
232,"2014-06-14 00:00:00","engagement_event"
232,"2014-06-20 00:00:00","engagement_event"
232,"2014-06-27 00:00:00","engagement_event"
232,"2014-07-24 00:00:00","engagement_event"
232,"2014-07-26 00:00:00","engagement_event"
232,"2014-08-13 00:00:00","engagement_event"
232,"2014-08-20 00:00:00","engagement_event"
232,"2014-08-22 00:00:00","engagement_event"
232,"2014-08-25 00:00:00","engagement_event"
232,"2014-09-21 00:00:00","engagement_event"
232,"2014-09-25 00:00:00","engagement_event"
232,"2014-10-22 00:00:00","engagement_event"
232,"2014-10-23 00:00:00","engagement_event"
232,"2014-10-26 00:00:00","engagement_event"
233,"2014-03-27 00:00:00","engagement_event"
233,"2014-04-23 00:00:00","engagement_event"
233,"2014-04-25 00:00:00","engagement_event"
233,"2014-05-26 00:00:00","engagement_event"
233,"2014-06-23 00:00:00","engagement_event"
233,"2014-06-23 00:00:00","engagement_event"
233,"2014-06-26 00:00:00","engagement_event"
233,"2014-07-27 00:00:00","engagement_event"
233,"2014-08-23 00:00:00","engagement_event"
233,"2014-08-27 00:00:00","engagement_event"
233,"2014-09-25 00:00:00","engagement_event"
233,"2014-10-28 00:00:00","engagement_event"
234,"2014-03-08 00:00:00","engagement_event"
234,"2014-03-08 00:00:00","engagement_event"
234,"2014-03-16 00:00:00","engagement_event"
234,"2014-03-16 00:00:00","engagement_event"
234,"2014-03-24 00:00:00","engagement_event"
234,"2014-03-26 00:00:00","engagement_event"
234,"2014-04-20 00:00:00","engagement_event"
234,"2014-04-24 00:00:00","engagement_event"
234,"2014-04-27 00:00:00","engagement_event"
234,"2014-05-17 00:00:00","engagement_event"
234,"2014-05-23 00:00:00","engagement_event"
234,"2014-05-27 00:00:00","engagement_event"
234,"2014-06-10 00:00:00","engagement_event"
234,"2014-06-14 00:00:00","engagement_event"
234,"2014-06-16 00:00:00","engagement_event"
234,"2014-06-27 00:00:00","engagement_event"
234,"2014-07-17 00:00:00","engagement_event"
234,"2014-07-26 00:00:00","engagement_event"
234,"2014-08-23 00:00:00","engagement_event"
234,"2014-08-25 00:00:00","engagement_event"
234,"2014-09-25 00:00:00","engagement_event"
234,"2014-10-20 00:00:00","engagement_event"
234,"2014-10-24 00:00:00","engagement_event"
234,"2014-10-26 00:00:00","engagement_event"
235,"2014-03-17 00:00:00","engagement_event"
235,"2014-03-25 00:00:00","engagement_event"
235,"2014-04-13 00:00:00","engagement_event"
235,"2014-04-18 00:00:00","engagement_event"
235,"2014-04-24 00:00:00","engagement_event"
235,"2014-04-28 00:00:00","engagement_event"
235,"2014-05-16 00:00:00","engagement_event"
235,"2014-05-27 00:00:00","engagement_event"
235,"2014-06-20 00:00:00","engagement_event"
235,"2014-06-21 00:00:00","engagement_event"
235,"2014-06-21 00:00:00","engagement_event"
235,"2014-06-24 00:00:00","engagement_event"
235,"2014-06-27 00:00:00","engagement_event"
235,"2014-07-23 00:00:00","engagement_event"
235,"2014-07-24 00:00:00","engagement_event"
235,"2014-07-26 00:00:00","engagement_event"
235,"2014-08-20 00:00:00","engagement_event"
235,"2014-08-27 00:00:00","engagement_event"
235,"2014-09-26 00:00:00","engagement_event"
235,"2014-10-16 00:00:00","engagement_event"
235,"2014-10-26 00:00:00","engagement_event"
236,"2014-03-25 00:00:00","engagement_event"
236,"2014-04-25 00:00:00","engagement_event"
236,"2014-05-22 00:00:00","engagement_event"
236,"2014-05-22 00:00:00","engagement_event"
236,"2014-05-24 00:00:00","engagement_event"
236,"2014-05-27 00:00:00","engagement_event"
236,"2014-06-20 00:00:00","engagement_event"
236,"2014-06-25 00:00:00","engagement_event"
236,"2014-07-27 00:00:00","engagement_event"
236,"2014-08-23 00:00:00","engagement_event"
236,"2014-08-27 00:00:00","engagement_event"
236,"2014-09-23 00:00:00","engagement_event"
236,"2014-09-26 00:00:00","engagement_event"
236,"2014-10-19 00:00:00","engagement_event"
236,"2014-10-25 00:00:00","engagement_event"
237,"2014-03-22 00:00:00","engagement_event"
237,"2014-03-24 00:00:00","engagement_event"
237,"2014-03-26 00:00:00","engagement_event"
237,"2014-04-20 00:00:00","engagement_event"
237,"2014-04-25 00:00:00","engagement_event"
237,"2014-05-17 00:00:00","engagement_event"
237,"2014-05-22 00:00:00","engagement_event"
237,"2014-05-24 00:00:00","engagement_event"
237,"2014-05-28 00:00:00","engagement_event"
237,"2014-06-19 00:00:00","engagement_event"
237,"2014-06-26 00:00:00","engagement_event"
237,"2014-07-21 00:00:00","engagement_event"
237,"2014-07-22 00:00:00","engagement_event"
237,"2014-07-24 00:00:00","engagement_event"
237,"2014-07-28 00:00:00","engagement_event"
237,"2014-08-22 00:00:00","engagement_event"
237,"2014-08-23 00:00:00","engagement_event"
237,"2014-08-24 00:00:00","engagement_event"
237,"2014-08-25 00:00:00","engagement_event"
237,"2014-09-22 00:00:00","engagement_event"
237,"2014-09-26 00:00:00","engagement_event"
237,"2014-10-23 00:00:00","engagement_event"
237,"2014-10-25 00:00:00","engagement_event"
238,"2014-03-20 00:00:00","engagement_event"
238,"2014-03-20 00:00:00","engagement_event"
238,"2014-03-20 00:00:00","engagement_event"
238,"2014-03-25 00:00:00","engagement_event"
238,"2014-04-17 00:00:00","engagement_event"
238,"2014-04-21 00:00:00","engagement_event"
238,"2014-04-27 00:00:00","engagement_event"
238,"2014-05-26 00:00:00","engagement_event"
238,"2014-06-14 00:00:00","engagement_event"
238,"2014-06-19 00:00:00","engagement_event"
238,"2014-06-20 00:00:00","engagement_event"
238,"2014-06-24 00:00:00","engagement_event"
238,"2014-06-27 00:00:00","engagement_event"
238,"2014-07-23 00:00:00","engagement_event"
238,"2014-07-24 00:00:00","engagement_event"
238,"2014-07-25 00:00:00","engagement_event"
238,"2014-08-11 00:00:00","engagement_event"
238,"2014-08-21 00:00:00","engagement_event"
238,"2014-08-23 00:00:00","engagement_event"
238,"2014-08-26 00:00:00","engagement_event"
238,"2014-09-27 00:00:00","engagement_event"
238,"2014-10-18 00:00:00","engagement_event"
238,"2014-10-18 00:00:00","engagement_event"
238,"2014-10-24 00:00:00","engagement_event"
238,"2014-10-26 00:00:00","engagement_event"
239,"2014-03-23 00:00:00","engagement_event"
239,"2014-03-25 00:00:00","engagement_event"
239,"2014-04-27 00:00:00","engagement_event"
239,"2014-05-19 00:00:00","engagement_event"
239,"2014-05-20 00:00:00","engagement_event"
239,"2014-05-22 00:00:00","engagement_event"
239,"2014-05-25 00:00:00","engagement_event"
239,"2014-06-24 00:00:00","engagement_event"
239,"2014-06-27 00:00:00","engagement_event"
239,"2014-07-21 00:00:00","engagement_event"
239,"2014-07-28 00:00:00","engagement_event"
239,"2014-08-25 00:00:00","engagement_event"
239,"2014-09-21 00:00:00","engagement_event"
239,"2014-09-26 00:00:00","engagement_event"
239,"2014-10-22 00:00:00","engagement_event"
239,"2014-10-22 00:00:00","engagement_event"
239,"2014-10-24 00:00:00","engagement_event"
239,"2014-10-26 00:00:00","engagement_event"
240,"2014-03-20 00:00:00","engagement_event"
240,"2014-03-23 00:00:00","engagement_event"
240,"2014-03-26 00:00:00","engagement_event"
240,"2014-04-07 00:00:00","engagement_event"
240,"2014-04-10 00:00:00","engagement_event"
240,"2014-04-12 00:00:00","engagement_event"
240,"2014-04-21 00:00:00","engagement_event"
240,"2014-04-28 00:00:00","engagement_event"
240,"2014-05-19 00:00:00","engagement_event"
240,"2014-05-22 00:00:00","engagement_event"
240,"2014-05-25 00:00:00","engagement_event"
240,"2014-06-21 00:00:00","engagement_event"
240,"2014-06-22 00:00:00","engagement_event"
240,"2014-06-24 00:00:00","engagement_event"
240,"2014-06-24 00:00:00","engagement_event"
240,"2014-06-27 00:00:00","engagement_event"
240,"2014-07-25 00:00:00","engagement_event"
240,"2014-08-16 00:00:00","engagement_event"
240,"2014-08-25 00:00:00","engagement_event"
240,"2014-09-07 00:00:00","engagement_event"
240,"2014-09-12 00:00:00","engagement_event"
240,"2014-09-24 00:00:00","engagement_event"
240,"2014-09-27 00:00:00","engagement_event"
240,"2014-10-08 00:00:00","engagement_event"
240,"2014-10-24 00:00:00","engagement_event"
240,"2014-10-25 00:00:00","engagement_event"
241,"2014-03-28 00:00:00","engagement_event"
241,"2014-04-28 00:00:00","engagement_event"
241,"2014-05-24 00:00:00","engagement_event"
241,"2014-05-28 00:00:00","engagement_event"
241,"2014-06-26 00:00:00","engagement_event"
241,"2014-07-24 00:00:00","engagement_event"
241,"2014-07-27 00:00:00","engagement_event"
241,"2014-08-26 00:00:00","engagement_event"
241,"2014-09-25 00:00:00","engagement_event"
241,"2014-10-24 00:00:00","engagement_event"
241,"2014-10-25 00:00:00","engagement_event"
242,"2014-03-15 00:00:00","engagement_event"
242,"2014-03-17 00:00:00","engagement_event"
242,"2014-03-25 00:00:00","engagement_event"
242,"2014-04-19 00:00:00","engagement_event"
242,"2014-04-24 00:00:00","engagement_event"
242,"2014-04-25 00:00:00","engagement_event"
242,"2014-05-23 00:00:00","engagement_event"
242,"2014-05-24 00:00:00","engagement_event"
242,"2014-05-26 00:00:00","engagement_event"
242,"2014-06-24 00:00:00","engagement_event"
242,"2014-06-24 00:00:00","engagement_event"
242,"2014-06-27 00:00:00","engagement_event"
242,"2014-07-28 00:00:00","engagement_event"
242,"2014-08-27 00:00:00","engagement_event"
242,"2014-09-21 00:00:00","engagement_event"
242,"2014-09-21 00:00:00","engagement_event"
242,"2014-09-26 00:00:00","engagement_event"
242,"2014-10-17 00:00:00","engagement_event"
242,"2014-10-20 00:00:00","engagement_event"
242,"2014-10-20 00:00:00","engagement_event"
242,"2014-10-21 00:00:00","engagement_event"
242,"2014-10-26 00:00:00","engagement_event"
243,"2014-03-22 00:00:00","engagement_event"
243,"2014-03-24 00:00:00","engagement_event"
243,"2014-03-26 00:00:00","engagement_event"
243,"2014-04-24 00:00:00","engagement_event"
243,"2014-04-26 00:00:00","engagement_event"
243,"2014-05-16 00:00:00","engagement_event"
243,"2014-05-18 00:00:00","engagement_event"
243,"2014-05-25 00:00:00","engagement_event"
243,"2014-06-15 00:00:00","engagement_event"
243,"2014-06-17 00:00:00","engagement_event"
243,"2014-06-28 00:00:00","engagement_event"
243,"2014-07-18 00:00:00","engagement_event"
243,"2014-07-20 00:00:00","engagement_event"
243,"2014-07-28 00:00:00","engagement_event"
243,"2014-08-23 00:00:00","engagement_event"
243,"2014-08-26 00:00:00","engagement_event"
243,"2014-09-17 00:00:00","engagement_event"
243,"2014-09-28 00:00:00","engagement_event"
243,"2014-10-14 00:00:00","engagement_event"
243,"2014-10-19 00:00:00","engagement_event"
243,"2014-10-24 00:00:00","engagement_event"
243,"2014-10-24 00:00:00","engagement_event"
243,"2014-10-26 00:00:00","engagement_event"
244,"2014-03-28 00:00:00","engagement_event"
244,"2014-04-20 00:00:00","engagement_event"
244,"2014-04-23 00:00:00","engagement_event"
244,"2014-04-25 00:00:00","engagement_event"
244,"2014-05-16 00:00:00","engagement_event"
244,"2014-05-19 00:00:00","engagement_event"
244,"2014-05-21 00:00:00","engagement_event"
244,"2014-05-23 00:00:00","engagement_event"
244,"2014-05-24 00:00:00","engagement_event"
244,"2014-05-25 00:00:00","engagement_event"
244,"2014-06-22 00:00:00","engagement_event"
244,"2014-06-27 00:00:00","engagement_event"
244,"2014-07-28 00:00:00","engagement_event"
244,"2014-08-19 00:00:00","engagement_event"
244,"2014-08-26 00:00:00","engagement_event"
244,"2014-09-22 00:00:00","engagement_event"
244,"2014-09-26 00:00:00","engagement_event"
244,"2014-10-19 00:00:00","engagement_event"
244,"2014-10-21 00:00:00","engagement_event"
244,"2014-10-25 00:00:00","engagement_event"
245,"2014-03-23 00:00:00","engagement_event"
245,"2014-03-23 00:00:00","engagement_event"
245,"2014-03-24 00:00:00","engagement_event"
245,"2014-03-27 00:00:00","engagement_event"
245,"2014-04-13 00:00:00","engagement_event"
245,"2014-04-15 00:00:00","engagement_event"
245,"2014-04-18 00:00:00","engagement_event"
245,"2014-04-22 00:00:00","engagement_event"
245,"2014-04-27 00:00:00","engagement_event"
245,"2014-05-20 00:00:00","engagement_event"
245,"2014-05-27 00:00:00","engagement_event"
245,"2014-06-15 00:00:00","engagement_event"
245,"2014-06-26 00:00:00","engagement_event"
245,"2014-07-19 00:00:00","engagement_event"
245,"2014-07-25 00:00:00","engagement_event"
245,"2014-08-15 00:00:00","engagement_event"
245,"2014-08-28 00:00:00","engagement_event"
245,"2014-09-23 00:00:00","engagement_event"
245,"2014-09-26 00:00:00","engagement_event"
245,"2014-10-26 00:00:00","engagement_event"
246,"2014-03-27 00:00:00","engagement_event"
246,"2014-04-16 00:00:00","engagement_event"
246,"2014-04-17 00:00:00","engagement_event"
246,"2014-04-18 00:00:00","engagement_event"
246,"2014-04-20 00:00:00","engagement_event"
246,"2014-04-21 00:00:00","engagement_event"
246,"2014-04-26 00:00:00","engagement_event"
246,"2014-05-28 00:00:00","engagement_event"
246,"2014-06-12 00:00:00","engagement_event"
246,"2014-06-20 00:00:00","engagement_event"
246,"2014-06-25 00:00:00","engagement_event"
246,"2014-07-15 00:00:00","engagement_event"
246,"2014-07-15 00:00:00","engagement_event"
246,"2014-07-18 00:00:00","engagement_event"
246,"2014-07-21 00:00:00","engagement_event"
246,"2014-07-28 00:00:00","engagement_event"
246,"2014-08-17 00:00:00","engagement_event"
246,"2014-08-28 00:00:00","engagement_event"
246,"2014-09-27 00:00:00","engagement_event"
246,"2014-10-24 00:00:00","engagement_event"
246,"2014-10-27 00:00:00","engagement_event"
247,"2014-03-26 00:00:00","engagement_event"
247,"2014-04-27 00:00:00","engagement_event"
247,"2014-05-22 00:00:00","engagement_event"
247,"2014-05-27 00:00:00","engagement_event"
247,"2014-06-23 00:00:00","engagement_event"
247,"2014-06-26 00:00:00","engagement_event"
247,"2014-07-23 00:00:00","engagement_event"
247,"2014-07-23 00:00:00","engagement_event"
247,"2014-07-26 00:00:00","engagement_event"
247,"2014-08-26 00:00:00","engagement_event"
247,"2014-09-23 00:00:00","engagement_event"
247,"2014-09-28 00:00:00","engagement_event"
247,"2014-10-25 00:00:00","engagement_event"
248,"2014-03-28 00:00:00","engagement_event"
248,"2014-04-28 00:00:00","engagement_event"
248,"2014-05-28 00:00:00","engagement_event"
248,"2014-06-28 00:00:00","engagement_event"
248,"2014-07-27 00:00:00","engagement_event"
248,"2014-08-28 00:00:00","engagement_event"
248,"2014-09-28 00:00:00","engagement_event"
248,"2014-10-28 00:00:00","engagement_event"
249,"2014-03-11 00:00:00","engagement_event"
249,"2014-03-19 00:00:00","engagement_event"
249,"2014-03-21 00:00:00","engagement_event"
249,"2014-03-22 00:00:00","engagement_event"
249,"2014-03-25 00:00:00","engagement_event"
249,"2014-04-24 00:00:00","engagement_event"
249,"2014-04-27 00:00:00","engagement_event"
249,"2014-05-20 00:00:00","engagement_event"
249,"2014-05-25 00:00:00","engagement_event"
249,"2014-06-17 00:00:00","engagement_event"
249,"2014-06-20 00:00:00","engagement_event"
249,"2014-06-26 00:00:00","engagement_event"
249,"2014-07-14 00:00:00","engagement_event"
249,"2014-07-15 00:00:00","engagement_event"
249,"2014-07-20 00:00:00","engagement_event"
249,"2014-07-21 00:00:00","engagement_event"
249,"2014-07-27 00:00:00","engagement_event"
249,"2014-08-11 00:00:00","engagement_event"
249,"2014-08-22 00:00:00","engagement_event"
249,"2014-08-25 00:00:00","engagement_event"
249,"2014-09-25 00:00:00","engagement_event"
249,"2014-10-18 00:00:00","engagement_event"
249,"2014-10-25 00:00:00","engagement_event"
250,"2014-03-23 00:00:00","engagement_event"
250,"2014-03-27 00:00:00","engagement_event"
